DATE,OP,MAXP,MINP,CLP,PERC,VOL,MA5,MA10,MA20,MA60,K9,D9,MACD,DIF,BIAS5,BIAS10,CLPUD,CLPUDPY,ZIG5,ZIGTRN,KDHL,KDCRS,OSC,OSCUD,OSCTRN,BBANDU,BBANDD,BBANDTCH
20210514,556.0,562.0,552.0,557.0,1.8282,38625.148,564.8,577.4,589.8,603.73,37.56,33.32,-6.17,-11.01,-1.38,-3.53,1.0,1.0,548.52,0.0,0.0,0.0,-4.84,1.0,1.0,597.5129420456788,582.0870579543212,-1.0
20210517,544.0,558.0,541.0,549.0,-1.4363,58446.848,556.8,573.5,586.75,602.35,37.64,34.76,-7.42,-12.42,-1.4,-4.27,-1.0,0.0,550.05,0.0,0.0,0.0,-5.0,-1.0,-1.0,596.5621404392722,576.9378595607278,-1.0
20210518,563.0,573.0,555.0,572.0,4.1894,44584.258,557.0,571.6,585.2,600.83,47.04,38.86,-8.24,-11.54,2.69,0.07,1.0,1.0,551.57,0.0,0.0,0.0,-3.299999999999999,1.0,1.0,596.9384528367243,573.4615471632758,-1.0
20210519,571.0,572.0,565.0,567.0,-0.8741,29610.174,558.4,569.8,583.45,599.28,51.28,43.0,-8.82,-11.12,1.54,-0.49,-1.0,0.0,553.09,0.0,0.0,0.0,-2.299999999999999,1.0,0.0,597.0280005891884,569.8719994108117,-1.0
20210520,567.0,571.0,560.0,567.0,0.0,36605.691,562.4,567.8,582.2,597.87,54.86,46.95,-9.19,-10.67,0.82,-0.14,0.0,1.0,554.61,0.0,0.0,0.0,-1.4800000000000004,1.0,0.0,597.4462544580629,566.9537455419372,0.0
20210521,572.0,577.0,568.0,573.0,1.0582,28009.898,565.6,565.2,581.3,596.58,66.14,53.35,-9.29,-9.71,1.31,1.38,1.0,1.0,556.14,0.0,0.0,0.0,-0.4200000000000017,1.0,0.0,598.014002363288,564.5859976367119,0.0
20210524,570.0,572.0,566.0,568.0,-0.8726,15981.036,569.4,563.1,579.6,595.37,72.35,59.68,-9.28,-9.25,-0.25,0.87,-1.0,0.0,557.66,0.0,0.0,0.0,0.02999999999999936,1.0,0.0,597.6637281589377,561.5362718410623,0.0
20210525,576.0,584.0,573.0,583.0,2.6408,35445.352,571.6,564.3,578.25,594.67,80.79,66.72,-8.94,-7.58,1.99,3.31,1.0,1.0,559.18,0.0,0.7900000000000063,0.0,1.3599999999999994,1.0,0.0,597.3781853556472,559.1218146443528,0.0
20210526,587.0,588.0,581.0,585.0,0.3431,19555.305,575.2,566.8,577.0,593.83,85.06,72.83,-8.36,-6.04,1.7,3.21,1.0,1.0,560.7,0.0,5.060000000000002,0.0,2.3199999999999994,1.0,0.0,596.8980275404373,557.1019724595627,0.0
20210527,580.0,582.0,573.0,582.0,-0.5128,70061.0,578.2,570.3,576.0,593.43,85.79,77.15,-7.69,-4.99,0.66,2.05,-1.0,0.0,562.23,0.0,5.790000000000006,0.0,2.7,1.0,0.0,596.3976934970599,555.6023065029401,0.0
20210528,587.0,592.0,582.0,590.0,1.3746,30720.736,581.6,573.6,575.5,593.12,88.72,81.01,-6.85,-3.48,1.44,2.86,1.0,1.0,563.75,0.0,8.719999999999999,0.0,3.3699999999999997,1.0,0.0,596.0373872486254,554.9626127513746,0.0
20210531,595.0,597.0,590.0,597.0,1.1864,31557.426,587.4,578.4,575.95,592.7,92.48,84.83,-5.82,-1.7,1.63,3.22,1.0,1.0,565.27,0.0,12.480000000000004,0.0,4.12,1.0,0.0,596.1435039059595,555.7564960940406,1.0
20210601,598.0,599.0,595.0,598.0,0.1675,18405.285,590.4,581.0,576.3,592.65,94.13,87.93,-4.69,-0.2,1.29,2.93,1.0,1.0,566.8,0.0,14.129999999999995,0.0,4.49,1.0,0.0,595.7794834377095,556.8205165622904,1.0
20210602,600.0,600.0,593.0,595.0,-0.5017,22416.789,592.4,583.8,576.8,592.55,91.19,89.02,-3.61,0.73,0.44,1.92,-1.0,0.0,568.32,0.0,11.189999999999998,0.0,4.34,-1.0,-1.0,595.3105179560162,558.2894820439838,0.0
20210603,600.0,600.0,596.0,596.0,0.1681,31703.68,595.2,586.7,577.25,592.52,90.2,89.41,-2.58,1.54,0.13,1.59,1.0,1.0,569.84,0.0,10.200000000000003,0.0,4.12,-1.0,0.0,594.5422952496191,559.9577047503809,1.0
20210604,591.0,595.0,590.0,595.0,-0.1678,16072.58,596.2,588.9,577.05,592.52,87.3,88.71,-1.65,2.07,-0.2,1.04,-1.0,0.0,571.36,0.0,7.299999999999997,-1.0,3.7199999999999998,-1.0,0.0,592.826421489045,561.273578510955,1.0
20210607,594.0,595.0,583.0,592.0,-0.5042,17729.18,595.2,591.3,577.2,592.43,81.65,86.36,-0.87,2.23,-0.54,0.12,-1.0,0.0,572.89,0.0,1.6500000000000057,0.0,3.1,-1.0,0.0,591.1507159314496,563.2492840685505,1.0
20210608,590.0,595.0,588.0,589.0,-0.5068,14083.552,593.4,591.9,578.1,592.1,74.19,82.3,-0.28,2.08,-0.74,-0.49,-1.0,0.0,574.41,0.0,0.0,0.0,2.3600000000000003,-1.0,0.0,589.9739157399739,566.2260842600261,0.0
20210609,586.0,588.0,583.0,586.0,-0.5093,21575.158,591.6,592.0,579.4,591.63,56.87,73.82,0.11,1.71,-0.95,-1.01,-1.0,0.0,575.93,0.0,0.0,0.0,1.5999999999999999,-1.0,0.0,589.0805475051776,569.7194524948223,0.0
20210610,591.0,599.0,587.0,599.0,2.2184,29741.77,592.2,593.7,582.0,591.43,69.28,72.31,0.58,2.43,1.15,0.89,1.0,1.0,577.45,0.0,0.0,0.0,1.85,1.0,1.0,589.832681533166,574.167318466834,1.0
20210611,602.0,603.0,600.0,602.0,0.5008,24940.705,593.6,594.9,584.25,591.25,77.86,74.16,1.1,3.21,1.42,1.19,1.0,1.0,578.98,0.0,0.0,1.0,2.11,1.0,0.0,590.9510055215617,577.5489944784383,1.0
20210615,607.0,609.0,606.0,609.0,1.1628,30245.896,597.0,596.1,587.25,591.33,85.24,77.85,1.75,4.34,2.01,2.16,1.0,1.0,580.5,0.0,5.239999999999995,0.0,2.59,1.0,0.0,594.062156413354,580.437843586646,1.0
20210616,608.0,608.0,605.0,605.0,-0.6568,28624.508,600.2,596.8,588.9,591.38,85.03,80.24,2.37,4.86,0.8,1.37,-1.0,0.0,582.02,0.0,5.030000000000001,0.0,2.49,-1.0,-1.0,596.4788439091988,581.3211560908012,1.0
20210617,601.0,606.0,598.0,606.0,0.4975,26477.031,604.2,597.9,590.85,591.63,86.17,82.22,2.96,5.29,0.3,1.35,1.0,1.0,583.55,0.0,6.170000000000002,0.0,2.33,-1.0,0.0,599.7370847301013,581.9629152698988,1.0
20210618,608.0,608.0,601.0,603.0,-0.495,42036.172,605.0,598.6,592.65,591.8,83.09,82.51,3.43,5.33,-0.33,0.74,-1.0,0.0,585.07,0.0,3.0900000000000034,0.0,1.9,-1.0,0.0,603.0751810535836,582.2248189464163,0.0
20210621,590.0,594.0,583.0,583.0,-3.3167,47339.695,601.2,597.4,593.15,591.62,55.39,73.47,3.48,3.7,-3.03,-2.41,-1.0,0.0,586.59,0.0,0.0,-1.0,0.2200000000000002,-1.0,0.0,604.9303851804599,581.3696148195401,0.0
20210622,585.0,588.0,578.0,578.0,-0.8576,30578.092,595.0,596.0,593.65,591.65,36.93,61.29,3.18,1.98,-2.86,-3.02,-1.0,0.0,588.11,0.0,0.0,0.0,-1.2000000000000002,-1.0,0.0,606.5901120551562,580.7098879448438,-1.0
20210623,583.0,598.0,581.0,595.0,2.9412,36386.023,593.0,596.6,594.25,591.98,42.9,55.16,2.94,1.97,0.34,-0.27,1.0,1.0,589.64,0.0,0.0,0.0,-0.97,1.0,1.0,608.1383584343147,580.3616415656853,0.0
20210624,598.0,598.0,588.0,590.0,-0.8403,19322.766,589.8,597.0,594.5,591.98,41.5,50.61,2.66,1.54,0.03,-1.17,-1.0,0.0,591.16,0.0,0.0,0.0,-1.12,-1.0,-1.0,609.0378471583656,579.9621528416344,0.0
20210625,598.0,598.0,589.0,591.0,0.1695,19140.086,587.4,596.2,594.95,591.85,41.65,47.62,2.38,1.27,0.61,-0.87,1.0,1.0,592.68,0.0,0.0,0.0,-1.1099999999999999,1.0,1.0,609.861387427064,580.0386125729361,0.0
20210628,590.0,590.0,586.0,590.0,-0.1692,15401.977,588.8,595.0,594.95,591.73,41.1,45.45,2.1,0.96,0.2,-0.84,-1.0,0.0,594.2,0.0,0.0,0.0,-1.1400000000000001,-1.0,-1.0,609.9241911300745,579.9758088699256,0.0
20210629,598.0,598.0,591.0,595.0,0.8475,30837.549,592.2,593.6,594.85,591.87,46.29,45.73,1.9,1.1,0.47,0.24,1.0,1.0,595.73,0.0,0.0,1.0,-0.7999999999999998,1.0,1.0,609.6866134949995,580.0133865050005,0.0
20210630,599.0,599.0,595.0,595.0,0.0,34021.379,592.2,592.6,594.7,591.75,49.75,47.07,1.76,1.21,0.47,0.4,0.0,1.0,597.25,0.0,0.0,0.0,-0.55,1.0,0.0,609.1915527118388,580.2084472881613,0.0
20210701,596.0,597.0,591.0,593.0,-0.3361,18719.705,592.8,591.3,594.6,591.47,56.97,50.37,1.63,1.11,0.03,0.29,-1.0,0.0,598.77,0.0,0.0,0.0,-0.5199999999999998,1.0,0.0,608.5712383130488,580.6287616869513,0.0
20210702,590.0,593.0,587.0,588.0,-0.8432,19633.719,592.2,589.8,594.2,591.1,53.86,51.53,1.43,0.63,-0.71,-0.31,-1.0,0.0,600.3,0.0,0.0,0.0,-0.7999999999999999,-1.0,-1.0,607.4428273038653,580.9571726961348,0.0
20210705,588.0,597.0,588.0,591.0,0.5102,30274.105,592.4,590.6,594.0,590.73,54.42,52.5,1.24,0.48,-0.24,0.07,1.0,1.0,601.82,0.0,0.0,0.0,-0.76,1.0,1.0,606.1838992116645,581.8161007883355,0.0
20210706,595.0,596.0,589.0,592.0,0.1692,13830.591,591.8,592.0,594.0,590.43,51.67,52.22,1.08,0.44,0.03,0.0,1.0,1.0,603.34,0.0,0.0,-1.0,-0.6400000000000001,1.0,0.0,604.7978979435815,583.2021020564185,0.0
20210707,590.0,594.0,588.0,594.0,0.3378,17329.148,591.6,591.9,594.25,590.25,54.96,53.13,0.98,0.56,0.41,0.35,1.0,1.0,604.86,0.0,0.0,1.0,-0.41999999999999993,1.0,0.0,603.4351660300727,585.0648339699273,0.0
20210708,595.0,595.0,588.0,588.0,-1.0101,21596.184,590.6,591.7,594.35,589.97,41.77,49.34,0.82,0.17,-0.44,-0.63,-1.0,0.0,606.39,0.0,0.0,-1.0,-0.6499999999999999,-1.0,-1.0,601.7033053792155,586.9966946207845,0.0
20210709,582.0,585.0,580.0,584.0,-0.6803,30602.492,589.8,591.0,593.6,589.5,34.86,44.52,0.56,-0.46,-0.98,-1.18,-1.0,0.0,607.91,0.0,0.0,0.0,-1.02,-1.0,0.0,599.2370116196439,587.9629883803561,-1.0
20210712,595.0,597.0,590.0,593.0,1.5411,33011.598,590.2,591.3,593.15,589.07,46.05,45.03,0.4,-0.22,0.47,0.29,1.0,1.0,609.43,0.0,0.0,1.0,-0.62,1.0,1.0,597.1561952024333,589.1438047975666,0.0
20210713,600.0,608.0,599.0,607.0,2.3609,54894.336,593.2,592.5,593.05,589.02,62.84,50.96,0.54,1.08,2.33,2.45,1.0,1.0,610.95,0.0,0.0,0.0,0.54,1.0,0.0,595.9331233064162,590.1668766935837,1.0
20210714,613.0,615.0,608.0,613.0,0.9885,39670.242,597.0,594.3,593.45,589.18,73.32,58.42,0.94,2.57,2.68,3.15,1.0,1.0,612.48,0.0,0.0,0.0,1.63,1.0,0.0,595.3571641250821,591.542835874918,1.0
20210715,613.0,614.0,608.0,614.0,0.1631,23057.867,602.2,596.4,593.85,589.38,81.26,66.03,1.51,3.78,1.96,2.95,1.0,1.0,614.0,-1.0,1.2600000000000051,0.0,2.2699999999999996,1.0,0.0,595.1684365741287,592.5315634258714,1.0
20210716,591.0,595.0,588.0,589.0,-4.0717,61882.129,603.2,596.5,593.15,589.33,62.75,64.94,1.75,2.69,-2.35,-1.26,-1.0,0.0,611.62,0.0,0.0,-1.0,0.94,-1.0,-1.0,594.3805588161482,591.9194411838517,-1.0
20210719,583.0,584.0,578.0,582.0,-1.1885,43248.965,601.0,595.6,593.1,589.18,45.43,58.44,1.65,1.25,-3.16,-2.28,-1.0,0.0,609.23,0.0,0.0,0.0,-0.3999999999999999,-1.0,0.0,594.3379014500356,591.8620985499645,-1.0
20210720,579.0,584.0,579.0,581.0,-0.1718,16352.855,595.8,594.5,593.25,588.83,32.99,49.96,1.33,0.03,-2.48,-2.27,-1.0,0.0,606.85,0.0,0.0,0.0,-1.3,-1.0,0.0,594.5242056348958,591.9757943651042,-1.0
20210721,586.0,586.0,580.0,585.0,0.6885,26476.215,590.2,593.6,592.75,588.42,28.3,42.74,0.94,-0.61,-0.88,-1.45,1.0,1.0,604.46,0.0,0.0,0.0,-1.5499999999999998,-1.0,0.0,594.1309779143781,591.3690220856219,-1.0
20210722,589.0,594.0,587.0,591.0,1.0256,27075.949,585.6,593.9,592.8,588.1,30.58,38.68,0.63,-0.62,0.92,-0.49,1.0,1.0,602.08,0.0,0.0,0.0,-1.25,1.0,1.0,594.2394443372357,591.3605556627642,-1.0
20210723,592.0,592.0,583.0,585.0,-1.0152,15705.191,584.8,594.0,592.5,587.82,26.69,34.69,0.28,-1.1,0.03,-1.52,-1.0,0.0,599.69,0.0,0.0,0.0,-1.3800000000000001,-1.0,-1.0,593.9609842572731,591.0390157427269,-1.0
20210726,591.0,591.0,580.0,580.0,-0.8547,22442.744,584.4,592.7,592.0,587.48,19.6,29.66,-0.15,-1.87,-0.75,-2.14,-1.0,0.0,597.31,0.0,-0.3999999999999986,0.0,-1.7200000000000002,-1.0,0.0,593.531469882172,590.468530117828,-1.0
20210727,581.0,584.0,580.0,580.0,0.0,18925.324,584.2,590.0,591.25,587.35,14.92,24.74,-0.61,-2.45,-0.72,-1.69,0.0,1.0,594.92,0.0,-5.08,0.0,-1.8400000000000003,-1.0,0.0,592.9759779836371,589.5240220163629,-1.0
20210728,576.0,579.0,573.0,579.0,-0.1724,39744.484,583.0,586.6,590.45,587.15,19.04,22.84,-1.08,-2.95,-0.69,-1.3,-1.0,0.0,592.54,0.0,-0.9600000000000009,0.0,-1.87,-1.0,0.0,592.4996036202155,588.4003963797846,-1.0
20210729,585.0,585.0,577.0,583.0,0.6908,25014.771,581.4,583.5,589.95,587.12,28.56,24.75,-1.46,-2.99,0.28,-0.09,1.0,1.0,590.15,0.0,0.0,1.0,-1.5300000000000002,1.0,1.0,592.3336736353789,587.5663263646212,-1.0
20210730,581.0,582.0,578.0,580.0,-0.5146,26141.285,580.4,582.6,589.55,587.0,30.15,26.55,-1.81,-3.23,-0.07,-0.45,-1.0,0.0,587.77,0.0,0.0,0.0,-1.42,1.0,0.0,592.283948609612,586.8160513903879,-1.0
20210802,583.0,590.0,580.0,590.0,1.7241,24948.096,582.4,583.4,589.5,586.85,47.09,33.4,-1.97,-2.59,1.3,1.13,1.0,1.0,585.38,0.0,0.0,0.0,-0.6199999999999999,1.0,0.0,592.5037434977041,586.4962565022959,0.0
20210803,594.0,594.0,590.0,594.0,0.678,28104.984,585.2,584.7,589.6,586.93,64.72,43.84,-1.92,-1.73,1.5,1.59,1.0,1.0,583.0,0.0,0.0,0.0,0.18999999999999995,1.0,0.0,592.7711945698743,586.4288054301257,1.0
20210804,598.0,598.0,594.0,596.0,0.3367,23714.971,588.6,585.8,589.7,587.35,73.82,53.83,-1.71,-0.88,1.26,1.74,1.0,1.0,580.62,0.0,0.0,0.0,0.83,1.0,0.0,592.9249030993194,586.4750969006807,1.0
20210805,598.0,598.0,593.0,596.0,0.0,15673.765,591.2,586.3,590.1,587.95,79.88,62.51,-1.41,-0.2,0.81,1.65,0.0,1.0,578.23,0.0,0.0,0.0,1.21,1.0,0.0,593.2499007920885,586.9500992079115,1.0
20210806,596.0,596.0,588.0,591.0,-0.8389,13994.018,593.4,586.9,590.45,588.68,77.25,67.43,-1.14,-0.07,-0.4,0.7,-1.0,0.0,575.85,0.0,0.0,0.0,1.0699999999999998,-1.0,-1.0,593.5461912085658,587.3538087914343,0.0
20210809,590.0,595.0,583.0,595.0,0.6768,17611.955,594.4,588.4,590.55,589.32,80.83,71.9,-0.84,0.35,0.1,1.12,1.0,1.0,573.46,0.0,0.8299999999999983,0.0,1.19,1.0,1.0,593.606468550468,587.4935314495319,1.0
20210810,596.0,596.0,589.0,591.0,-0.6723,17620.824,593.8,589.5,589.75,590.02,76.11,73.3,-0.6,0.36,-0.47,0.25,-1.0,0.0,571.08,0.0,0.0,0.0,0.96,-1.0,-1.0,592.8210096059765,586.6789903940235,0.0
20210811,590.0,590.0,585.0,590.0,-0.1692,20311.398,592.6,590.6,588.6,590.32,70.74,72.45,-0.42,0.29,-0.44,-0.1,-1.0,0.0,568.69,0.0,0.0,-1.0,0.71,-1.0,0.0,591.7455166507269,585.4544833492731,0.0
20210812,586.0,588.0,584.0,586.0,-0.678,16031.265,590.6,590.9,587.2,590.63,58.27,67.72,-0.36,-0.1,-0.78,-0.83,-1.0,0.0,566.31,0.0,0.0,0.0,0.26,-1.0,0.0,590.5308557459008,583.8691442540993,0.0
20210813,585.0,585.0,579.0,581.0,-0.8532,25440.973,588.6,591.0,586.8,590.87,42.36,59.27,-0.45,-0.79,-1.29,-1.69,-1.0,0.0,563.92,0.0,0.0,0.0,-0.34,-1.0,0.0,590.3794238363178,583.2205761636822,-1.0
20210816,582.0,586.0,578.0,584.0,0.5164,19949.389,586.4,590.4,586.9,591.05,38.24,52.26,-0.58,-1.09,-0.41,-1.08,1.0,1.0,561.54,0.0,0.0,0.0,-0.5100000000000001,-1.0,0.0,590.5944925226612,583.2055074773388,0.0
20210817,580.0,582.0,578.0,580.0,-0.6849,31845.498,584.2,589.0,586.85,591.25,28.83,44.45,-0.79,-1.63,-0.72,-1.53,-1.0,0.0,559.15,0.0,0.0,0.0,-0.8399999999999999,-1.0,0.0,590.5349525098704,583.1650474901296,-1.0
20210818,568.0,575.0,566.0,574.0,-1.0345,47063.629,581.0,586.8,586.3,591.1,28.11,39.0,-1.13,-2.52,-1.2,-2.18,-1.0,0.0,556.77,0.0,0.0,0.0,-1.3900000000000001,-1.0,0.0,590.0461446848726,582.5538553151273,-1.0
20210819,573.0,573.0,559.0,559.0,-2.6132,42133.375,575.6,583.1,584.7,590.67,18.74,32.25,-1.78,-4.38,-2.88,-4.13,-1.0,0.0,554.38,0.0,-1.2600000000000016,0.0,-2.5999999999999996,-1.0,0.0,588.6921297574103,580.7078702425898,-1.0
20210820,560.0,563.0,551.0,552.0,-1.2522,47741.449,569.8,579.2,583.05,590.17,13.23,25.91,-2.69,-6.34,-3.12,-4.7,-1.0,0.0,552.0,1.0,-6.77,0.0,-3.65,-1.0,0.0,587.5427580615919,578.557241938408,-1.0
20210823,560.0,572.0,559.0,566.0,2.5362,34775.336,566.2,576.3,582.35,589.77,21.64,24.49,-3.49,-6.69,-0.04,-1.79,1.0,1.0,553.28,0.0,0.0,0.0,-3.2,1.0,1.0,587.349539978838,577.350460021162,-1.0
20210824,574.0,575.0,571.0,572.0,1.0601,27397.309,564.6,574.4,581.95,589.35,33.35,27.44,-4.08,-6.41,1.31,-0.42,1.0,1.0,554.57,0.0,0.0,1.0,-2.33,1.0,0.0,587.4279649505999,576.4720350494002,-1.0
20210825,579.0,585.0,574.0,585.0,2.2727,28867.65,566.8,573.9,582.25,589.13,54.61,36.5,-4.28,-5.08,3.21,1.93,1.0,1.0,555.85,0.0,0.0,0.0,-0.7999999999999998,1.0,0.0,588.0648860693913,576.4351139306087,0.0
20210826,601.0,603.0,591.0,594.0,1.5385,45027.32,573.8,574.7,582.8,589.12,63.97,45.66,-4.08,-3.27,3.52,3.36,1.0,1.0,557.14,0.0,0.0,0.0,0.81,1.0,0.0,588.7967887239755,576.8032112760244,1.0
20210827,596.0,600.0,593.0,599.0,0.8418,29459.531,583.2,576.5,583.75,589.17,73.42,54.91,-3.54,-1.41,2.71,3.9,1.0,1.0,558.42,0.0,0.0,0.0,2.13,1.0,0.0,589.7762156449965,577.7237843550035,1.0
20210830,602.0,605.0,599.0,605.0,1.0017,40606.82,591.0,578.6,584.5,589.33,82.28,64.03,-2.72,0.55,2.37,4.56,1.0,1.0,559.71,0.0,2.280000000000001,0.0,3.2700000000000005,1.0,0.0,590.448132059731,578.551867940269,1.0
20210831,604.0,614.0,598.0,614.0,1.4876,58916.406,599.4,582.0,585.5,589.7,88.19,72.08,-1.62,2.79,2.44,5.5,1.0,1.0,560.99,0.0,8.189999999999998,0.0,4.41,1.0,0.0,591.2739479561216,579.7260520438784,1.0
20210901,614.0,614.0,608.0,613.0,-0.1629,31242.787,605.0,585.9,586.35,590.1,91.59,78.59,-0.41,4.43,1.32,4.63,-1.0,0.0,562.27,0.0,11.590000000000003,0.0,4.84,1.0,0.0,591.8983420947162,580.8016579052838,1.0
20210902,613.0,615.0,607.0,607.0,-0.9788,26715.492,607.6,590.7,586.9,590.45,89.63,82.27,0.71,5.19,-0.1,2.76,-1.0,0.0,563.56,0.0,9.629999999999995,0.0,4.48,-1.0,-1.0,592.1465703083062,581.6534296916938,1.0
20210903,610.0,620.0,610.0,620.0,2.1417,53915.008,611.8,597.5,588.35,590.8,93.09,85.88,1.92,6.76,1.34,3.77,1.0,1.0,564.84,0.0,13.090000000000003,0.0,4.84,1.0,1.0,593.3019087229068,583.3980912770933,1.0
20210906,623.0,638.0,621.0,631.0,1.7742,59223.063,617.0,604.0,590.15,591.28,91.75,87.83,3.3,8.8,2.27,4.47,1.0,1.0,566.13,0.0,11.75,0.0,5.500000000000001,1.0,0.0,595.0271918149689,585.2728081850311,1.0
20210907,634.0,634.0,623.0,623.0,-1.2678,27422.775,618.8,609.1,591.75,591.52,83.86,86.51,4.57,9.65,0.68,2.28,-1.0,0.0,567.41,0.0,3.8599999999999994,-1.0,5.08,-1.0,-1.0,597.0175421213313,586.4824578786687,1.0
20210908,622.0,627.0,612.0,619.0,-0.6421,38713.621,620.0,612.5,593.2,591.75,75.17,82.73,5.63,9.89,-0.16,1.06,-1.0,0.0,568.7,0.0,0.0,0.0,4.260000000000001,-1.0,0.0,599.2685583131416,587.1314416868585,1.0
20210909,612.0,620.0,610.0,619.0,0.0,19309.521,622.4,615.0,594.85,591.97,67.61,77.69,6.5,9.97,-0.55,0.65,0.0,1.0,569.98,0.0,0.0,0.0,3.4700000000000006,-1.0,0.0,602.0175571152241,587.6824428847759,1.0
20210910,615.0,623.0,614.0,622.0,0.4847,16740.439,622.8,617.3,596.9,592.28,65.07,73.48,7.23,10.15,-0.13,0.76,1.0,1.0,571.26,0.0,0.0,0.0,2.92,-1.0,0.0,605.3923068126393,588.4076931873607,1.0
20210913,619.0,620.0,613.0,615.0,-1.1254,15809.768,619.6,618.3,598.45,592.82,51.98,66.32,7.71,9.62,-0.74,-0.53,-1.0,0.0,572.55,0.0,0.0,0.0,1.9099999999999993,-1.0,0.0,608.3066677939353,588.5933322060648,1.0
20210914,618.0,618.0,612.0,613.0,-0.3252,16024.935,617.6,618.2,600.1,593.4,41.11,57.91,7.95,8.94,-0.74,-0.84,-1.0,0.0,573.83,0.0,0.0,0.0,0.9899999999999993,-1.0,0.0,611.3617616295143,588.8382383704858,1.0
20210915,610.0,613.0,607.0,607.0,-0.9788,26041.451,615.2,617.6,601.75,593.6,27.41,47.74,7.93,7.82,-1.33,-1.72,-1.0,0.0,575.12,0.0,0.0,0.0,-0.10999999999999943,-1.0,0.0,614.414612114076,589.085387885924,0.0
20210916,603.0,607.0,599.0,600.0,-0.6623,23315.039,611.4,616.9,603.8,593.77,19.12,38.2,7.6,6.3,-1.86,-2.74,-1.0,0.0,576.4,0.0,-0.879999999999999,0.0,-1.2999999999999998,-1.0,0.0,617.8359217723668,589.7640782276331,0.0
20210917,600.0,610.0,599.0,600.0,0.0,42383.816,607.0,614.9,606.2,593.92,13.7,30.04,7.09,5.03,-1.15,-2.42,0.0,1.0,577.69,0.0,-6.300000000000001,0.0,-2.0599999999999996,-1.0,0.0,621.5322299421839,590.8677700578162,0.0
20210922,586.0,589.0,583.0,586.0,-2.3333,42732.168,601.2,610.4,607.2,593.85,11.41,23.83,6.24,2.87,-2.53,-4.0,-1.0,0.0,578.97,0.0,-8.59,0.0,-3.37,-1.0,0.0,623.4943579192309,590.9056420807692,-1.0
20210923,588.0,593.0,588.0,588.0,0.3413,22736.266,596.2,606.9,608.0,593.73,11.77,19.81,5.26,1.3,-1.38,-3.11,1.0,1.0,580.25,0.0,-8.23,0.0,-3.96,-1.0,0.0,624.9183000032509,591.0816999967491,-1.0
20210924,591.0,598.0,590.0,598.0,1.7007,17302.848,594.4,604.8,608.65,593.78,20.35,19.99,4.37,0.85,0.61,-1.12,1.0,1.0,581.54,0.0,0.0,1.0,-3.52,1.0,1.0,625.9242373203566,591.3757626796433,0.0
20210927,600.0,602.0,593.0,602.0,0.6689,20034.221,594.8,603.1,609.05,593.93,30.68,23.55,3.66,0.81,1.21,-0.18,1.0,1.0,582.82,0.0,0.0,0.0,-2.85,1.0,0.0,626.4185750710874,591.6814249289125,0.0
20210928,595.0,596.0,592.0,594.0,-1.3289,17325.896,593.6,600.3,608.8,594.03,30.93,26.01,2.96,0.13,0.07,-1.05,-1.0,0.0,584.11,0.0,0.0,0.0,-2.83,1.0,0.0,625.9884401561048,591.6115598438951,0.0
20210929,580.0,583.0,577.0,580.0,-2.3569,51834.125,592.4,596.8,607.55,593.85,23.4,25.14,2.06,-1.52,-2.09,-2.82,-1.0,0.0,585.39,0.0,0.0,-1.0,-3.58,-1.0,-1.0,624.172951001552,590.927048998448,-1.0
20210930,580.0,585.0,575.0,580.0,0.0,36318.621,590.8,593.5,605.85,593.65,20.36,23.55,1.09,-2.79,-1.83,-2.27,0.0,1.0,586.68,0.0,0.0,0.0,-3.88,-1.0,0.0,621.5904343968011,590.1095656031989,-1.0
20211001,579.0,579.0,571.0,574.0,-1.0345,39006.125,586.0,590.2,603.9,593.32,16.14,21.08,0.03,-4.24,-2.05,-2.74,-1.0,0.0,587.96,0.0,-3.8599999999999994,0.0,-4.2700000000000005,-1.0,0.0,618.4814059678756,589.3185940321243,-1.0
20211004,574.0,575.0,569.0,572.0,-0.3484,22288.139,580.0,587.4,602.15,593.05,13.79,18.65,-1.08,-5.48,-1.38,-2.62,-1.0,0.0,589.25,0.0,-6.210000000000001,0.0,-4.4,-1.0,0.0,615.3187992998602,588.9812007001398,-1.0
20211005,562.0,572.0,560.0,572.0,0.0,36063.648,575.6,584.6,599.75,592.85,18.72,18.67,-2.14,-6.4,-0.63,-2.16,0.0,1.0,590.53,0.0,-1.2800000000000011,1.0,-4.26,1.0,1.0,611.5359863821404,587.9640136178596,-1.0
20211006,573.0,574.0,565.0,571.0,-0.1748,33989.379,573.8,583.1,596.75,592.48,21.21,19.52,-3.14,-7.12,-0.49,-2.08,-1.0,0.0,591.81,0.0,0.0,0.0,-3.98,1.0,0.0,607.5277212341014,585.9722787658986,-1.0
20211007,575.0,582.0,572.0,580.0,1.5762,28480.4,573.8,582.3,594.6,592.03,30.01,23.01,-3.89,-6.88,1.08,-0.39,1.0,1.0,593.1,0.0,0.0,0.0,-2.9899999999999998,1.0,0.0,604.8836034540427,584.3163965459573,-1.0
20211008,582.0,583.0,573.0,575.0,-0.8621,22601.904,574.0,580.0,592.4,591.4,33.9,26.64,-4.51,-7.02,0.17,-0.86,-1.0,0.0,594.38,0.0,0.0,0.0,-2.51,1.0,0.0,602.831207983738,581.968792016262,-1.0
